Date,Open,High,Low,Close,Volume
10-10-2011,11104.56,11433.33,11104.56,11433.18,144268112
10-11-2011,11432.8,11447.86,11365.67,11416.3,133364016
10-12-2011,11417.36,11625.3,11417.28,11518.85,188134384
10-13-2011,11518.09,11518.09,11377.82,11478.13,143993568
10-14-2011,11478.97,11646.83,11478.66,11644.49,133568072
10-17-2011,11643.35,11643.35,11378.35,11397,140364496
10-18-2011,11396.17,11652.74,11296.12,11577.05,201407888
10-19-2011,11577.54,11633.7,11469.17,11504.62,169576000
10-20-2011,11502.13,11581.25,11391.14,11541.78,166099152
10-21-2011,11543.22,11812.46,11542.84,11808.79,264002000
10-24-2011,11807.96,11940.75,11805.77,11913.62,161870016
10-25-2011,11912.63,11912.86,11682.52,11706.62,161449088
10-26-2011,11707.76,11891.21,11694.36,11869.04,183733344
10-27-2011,11872.07,12284.31,11872.07,12208.55,251641952
10-28-2011,12207.34,12251.92,12164.24,12231.11,163617664
10-31-2011,12229.22,12229.29,11954.41,11955.01,185793152
11-01-2011,11951.53,11951.76,11630.03,11657.96,218290032
11-02-2011,11658.49,11876.83,11658.49,11836.04,154144576
11-03-2011,11835.59,12065.93,11835.43,12044.47,158167776
11-04-2011,12043.41,12043.49,11850.31,11983.24,126152512
11-07-2011,11983.02,12074.44,11880.69,12068.39,122113376
11-08-2011,12055.52,12187.51,12002.17,12170.18,144946000
11-09-2011,12166.4,12166.4,11736.93,11780.94,180200208
11-10-2011,11780.03,11961.14,11779.88,11893.79,168467792
11-11-2011,11896.28,12179.72,11896.28,12153.68,134518560
11-14-2011,12153,12170.56,12027.03,12078.98,119611712
11-15-2011,12077.92,12165.11,12001.26,12096.16,145106880
11-16-2011,12084.74,12109.03,11890.57,11905.59,166222624
11-17-2011,11905.67,11948.43,11676.35,11770.73,169829456
11-18-2011,11768.98,11854.81,11755.82,11796.16,181241568
11-21-2011,11795.55,11795.7,11454.07,11547.31,170963472
11-22-2011,11542.39,11571.75,11433.97,11493.72,148566384
11-23-2011,11492.74,11492.82,11257.55,11257.55,152215632
11-25-2011,11251.88,11361.47,11231.56,11231.78,87478600
11-28-2011,11232.47,11562.1,11232.16,11523.01,204950432
11-29-2011,11523.01,11624.01,11517.04,11555.63,156947056
11-30-2011,11559.27,12045.68,11559.27,12045.68,286788704
12-01-2011,12046.21,12062.64,11974.62,12020.03,143702304
12-02-2011,12022.37,12146.68,12007.12,12019.42,150113472
12-05-2011,12021.54,12186.53,12021.46,12097.83,153831760
12-06-2011,12097.75,12215.71,12076.71,12150.13,145919616
12-07-2011,12144.41,12257.67,12060.37,12196.37,168436384
12-08-2011,12195.91,12195.91,11966.22,11997.7,165875936
12-09-2011,11996.03,12212.83,11995.51,12184.26,154245888
12-12-2011,12181.08,12181.38,11940.86,12021.39,149051408
12-13-2011,12018.66,12147.7,11904.38,11954.94,171912368
12-14-2011,11949.72,11950.02,11786.47,11823.48,161242944
12-15-2011,11825.29,11967.84,11825.22,11868.81,136931184
12-16-2011,11870.25,11968.18,11819.31,11866.39,389522848
12-19-2011,11866.54,11925.88,11735.19,11766.26,135174720
12-20-2011,11769.21,12117.13,11768.83,12103.58,165182640
12-21-2011,12103.28,12119.7,11999.44,12107.74,163247824
12-22-2011,12107.59,12182.71,12107.37,12169.65,151610736
12-23-2011,12169.8,12297.44,12169.8,12294,80417544
12-27-2011,12293.47,12328.47,12269.97,12291.35,95978304
12-28-2011,12288.85,12299.11,12140.17,12151.41,84007560
12-29-2011,12152.09,12293.96,12152.09,12287.04,84607048
12-30-2011,12286.13,12290.06,12213.78,12217.56,96673616
01-03-2012,12221.19,12479.65,12221.19,12397.38,152558640
01-04-2012,12392.46,12430,12337.25,12418.42,145127168
01-05-2012,12418.42,12435.98,12283.9,12415.7,158440448
01-06-2012,12407.45,12415.24,12332.41,12359.92,131118264
01-09-2012,12359.31,12409.08,12333.85,12392.69,122200288
01-10-2012,12394.51,12514.69,12394.51,12462.47,141230048
01-11-2012,12459.52,12462.58,12399.01,12449.45,130259136
01-12-2012,12449.91,12483.7,12385.08,12471.02,128233848
01-13-2012,12469.96,12470.12,12311.79,12422.06,161466544
01-17-2012,12423.12,12573.65,12423.12,12482.07,148669968
01-18-2012,12474.69,12582.28,12453.2,12578.95,154169680
01-19-2012,12578.19,12625.8,12563.58,12623.98,148025088
01-20-2012,12623.83,12720.48,12620.76,12720.48,255105440
01-23-2012,12720.25,12764.49,12665.83,12708.82,149858240
01-24-2012,12708.37,12708.52,12613.54,12675.75,125423696
01-25-2012,12673.63,12778.26,12580.12,12756.96,137542848
01-26-2012,12757.33,12841.95,12695.16,12734.63,130843168
01-27-2012,12733.95,12733.95,12630.72,12660.46,164410144
01-30-2012,12659.17,12659.32,12529.41,12653.72,130433416
01-31-2012,12654.78,12720.1,12567.33,12632.91,168071120
02-01-2012,12632.76,12784.62,12632.76,12716.46,143498576
02-02-2012,12716.54,12741.89,12676.05,12705.41,114357552
02-03-2012,12705.04,12869.95,12704.96,12862.23,142838464
02-06-2012,12860.72,12860.79,12793.43,12845.13,108042968
02-07-2012,12844.37,12903.71,12782.57,12878.2,116150840
02-08-2012,12865.79,12893.64,12817.69,12883.95,138251376
02-09-2012,12884.41,12924.71,12846.41,12890.46,157077168
02-10-2012,12889.55,12889.63,12743.56,12801.23,123622672
02-13-2012,12799.11,12887.93,12799.11,12874.04,112243864
02-14-2012,12871.77,12878.88,12786.93,12878.28,120045432
02-15-2012,12864.65,12899.47,12753.62,12780.95,127559616
02-16-2012,12779.81,12914,12779.58,12904.08,134453920
02-17-2012,12903.33,12967.92,12903.25,12949.87,234650432
02-21-2012,12949.34,13005.04,12926.11,12965.69,164782128
02-22-2012,12966.22,12977.91,12914.83,12938.67,124201904
02-23-2012,12937.08,12996.08,12882.67,12984.69,120481608
02-24-2012,12981.2,13013.82,12950.59,12982.95,89441680
02-27-2012,12981.13,13027.52,12882.59,12981.51,143531008
02-28-2012,12976.74,13021.51,12952.82,13005.12,114493944
02-29-2012,13005.42,13055.75,12929.66,12952.07,182456880
03-01-2012,12952.29,13032.67,12943.06,12980.3,139674368
03-02-2012,12980.75,12997.51,12927.77,12977.57,93898024
03-05-2012,12977.34,12977.34,12883.91,12962.81,108627016
03-06-2012,12958.65,12958.73,12734.86,12759.15,142328400
03-07-2012,12756.12,12857.73,12751.51,12837.33,175111504
03-08-2012,12835.53,12937.19,12835.53,12907.94,103526856
03-09-2012,12908.62,12968.79,12906.43,12922.02,103235704
03-12-2012,12920.58,12976.36,12919.98,12959.71,99995488
03-13-2012,12953.2,13180.4,12953.13,13177.68,163131312
03-14-2012,13177.15,13221.27,13166.25,13194.1,163610336
03-15-2012,13192.97,13253.51,13170.19,13252.76,161647200
03-16-2012,13253.51,13289.08,13231.45,13232.62,392622432
03-19-2012,13231.94,13269.71,13208.63,13239.13,147117184
03-20-2012,13238.45,13238.45,13123.38,13170.19,131663984
03-21-2012,13170.79,13190.02,13112.93,13124.62,124855512
03-22-2012,13124.4,13124.47,13017.42,13046.14,122060480
03-23-2012,13045.99,13099.91,13002.77,13080.73,129930672
03-26-2012,13082.62,13243.86,13082.39,13241.63,122084192
03-27-2012,13242.09,13264.98,13194.33,13197.73,129283496
03-28-2012,13195.39,13212.64,13069.26,13126.21,141542576
03-29-2012,13125.99,13151.57,13032.67,13145.82,136250000
03-30-2012,13147.94,13224.49,13147.78,13212.04,171192704
04-02-2012,13211.36,13297.11,13153.69,13264.49,108785712
04-03-2012,13258.96,13265.36,13131.21,13199.55,123976624
04-04-2012,13198.19,13198.19,13020.86,13074.75,124995152
04-05-2012,13067.18,13088.11,13012.46,13060.14,109529952
04-09-2012,13057.57,13057.72,12903.78,12929.59,105583680
04-10-2012,12929.44,12929.59,12710.56,12715.93,159292768
04-11-2012,12716.92,12844.82,12716.92,12805.39,125209736
04-12-2012,12806.45,12986.96,12806.3,12986.58,119777232
04-13-2012,12986.2,12986.35,12845.28,12849.59,140990928
04-16-2012,12850.88,12986.77,12850.8,12921.41,120993928
04-17-2012,12921.79,13131.36,12921.79,13115.54,115318440
04-18-2012,13114.56,13114.56,13027.49,13032.75,113522080
04-19-2012,13028.73,13080.2,12896.82,12964.1,139808064
04-20-2012,12964.48,13082.54,12964.25,13029.26,212083040
04-23-2012,13028.2,13028.2,12845.58,12927.17,139373920
04-24-2012,12927.77,13050.3,12926.49,13001.56,134106312
04-25-2012,12997.69,13105.7,12993.6,13090.72,135257008
04-26-2012,13090.11,13227.82,13075.96,13204.62,107574568
04-27-2012,13204.7,13266.68,13192.21,13228.31,110849384
04-30-2012,13228.31,13228.76,13176.01,13213.63,127868560
05-01-2012,13214.16,13338.66,13174.65,13279.32,123396336
05-02-2012,13278.11,13278.11,13192.21,13268.57,100772728
05-03-2012,13267.59,13284.09,13175.64,13206.59,102092944
05-04-2012,13204.62,13205,13022.34,13038.27,113790152
05-07-2012,13035.85,13049.09,12970,13008.53,110077296
05-08-2012,13000.73,13000.73,12810.39,12932.09,138615664
05-09-2012,12921.81,12921.81,12748.48,12835.06,147461408
05-10-2012,12831.58,12931.71,12820.3,12855.04,151652048
05-11-2012,12851.79,12918.01,12779.28,12820.6,148371712
05-14-2012,12818.49,12818.86,12661.48,12695.35,143191008
05-15-2012,12695.05,12758.43,12608.16,12632,156063056
05-16-2012,12617.32,12722.63,12597.34,12598.55,143133856
05-17-2012,12598.32,12611.42,12440.52,12442.49,147432304
05-18-2012,12443.02,12492.97,12336.76,12369.38,240715184
05-21-2012,12369.15,12508.11,12367.72,12504.48,142107024
05-22-2012,12505.38,12575.96,12447.33,12502.81,133651064
05-23-2012,12501.52,12508.3,12311.56,12496.15,152194208
05-24-2012,12491.91,12539.59,12419.63,12529.75,126809736
05-25-2012,12530.74,12533.12,12421.53,12454.83,93001944
05-29-2012,12454.83,12611.61,12454.6,12580.69,107507288
05-30-2012,12579.02,12579.1,12396.4,12419.86,122827840
05-31-2012,12414.41,12489.87,12316.48,12393.45,205135408
06-01-2012,12391.56,12391.56,12107.55,12118.57,162452768
06-04-2012,12119.85,12142.9,12035.16,12101.46,125986976
06-05-2012,12101.16,12147.55,12072.32,12127.95,108498824
06-06-2012,12125,12414.79,12125,12414.79,139622608
06-07-2012,12416.83,12555.11,12416.83,12460.96,130592312
06-08-2012,12460.96,12554.2,12398.75,12554.2,111334080
06-11-2012,12553.81,12649.86,12398.63,12411.23,120433040
06-12-2012,12412.14,12576.72,12412.14,12573.8,111038424
06-13-2012,12566.38,12598.1,12453.92,12496.38,125453024
06-14-2012,12497.82,12698.04,12497.82,12651.91,128044384
06-15-2012,12651.68,12774.36,12651.68,12767.17,276933792
06-18-2012,12767.02,12781.85,12696.79,12741.82,110864632
06-19-2012,12744.54,12898.86,12744.54,12837.33,123876120
06-20-2012,12837.26,12876.95,12745.45,12824.39,118574768
06-21-2012,12823.03,12856.86,12561.46,12573.57,146368816
06-22-2012,12574.97,12674.01,12574.97,12640.78,209507184
06-25-2012,12639.8,12639.8,12458.04,12502.66,133782640
06-26-2012,12503.49,12575.84,12452.41,12534.67,108963232
06-27-2012,12532.78,12646.76,12532.78,12627.01,97713376
06-28-2012,12626.1,12626.1,12450.4,12602.26,125488240
06-29-2012,12604.6,12880.09,12604.6,12880.09,191034496
07-02-2012,12879.71,12902.04,12795.78,12871.39,109103160
07-03-2012,12867.98,12946.13,12845.88,12943.82,63532760
07-05-2012,12941.85,12961.3,12852.32,12896.67,97449232
07-06-2012,12889.4,12889.4,12703.07,12772.47,96893128
07-09-2012,12772.02,12772.02,12686.65,12736.29,100077264
07-10-2012,12733.87,12829.99,12606.99,12653.12,114195808
07-11-2012,12653.04,12661.75,12534.52,12604.53,128311896
07-12-2012,12602.71,12630.56,12492.33,12573.27,142259680
07-13-2012,12573.65,12784.43,12573.65,12777.09,120697088
07-16-2012,12776.41,12777.24,12690.28,12727.21,93019816
07-17-2012,12728.5,12829.23,12645.17,12805.54,119119976
