Date,Close
9/26/2016 16:00:00,1272.31
9/27/2016 16:00:00,1279.64
9/28/2016 16:00:00,1286.9
9/29/2016 16:00:00,1274.28
9/30/2016 16:00:00,1284.6
10/3/2016 16:00:00,1280.25
10/4/2016 16:00:00,1273.9
10/5/2016 16:00:00,1279.6
10/6/2016 16:00:00,1279.43
10/7/2016 16:00:00,1274.6
10/10/2016 16:00:00,1281.31
10/11/2016 16:00:00,1264.61
10/12/2016 16:00:00,1265.88
10/13/2016 16:00:00,1261.4
10/14/2016 16:00:00,1261.09
10/17/2016 16:00:00,1257.56
10/18/2016 16:00:00,1265.32
10/19/2016 16:00:00,1268.57
10/20/2016 16:00:00,1266.47
10/21/2016 16:00:00,1266.24
10/24/2016 16:00:00,1272.43
10/25/2016 16:00:00,1266.56
10/26/2016 16:00:00,1263.29
10/27/2016 16:00:00,1258.03
10/28/2016 16:00:00,1254.66
10/31/2016 16:00:00,1255.42
11/1/2016 16:00:00,1246.31
11/2/2016 16:00:00,1236.99
11/3/2016 16:00:00,1231.62
11/4/2016 16:00:00,1230.73
11/7/2016 16:00:00,1258.01
11/8/2016 16:00:00,1262.54
11/9/2016 16:00:00,1278.88
11/10/2016 16:00:00,1282.37
11/11/2016 16:00:00,1283.94
11/14/2016 16:00:00,1286.68
11/15/2016 16:00:00,1295.72
11/16/2016 16:00:00,1293.94
11/17/2016 16:00:00,1300.42
11/18/2016 16:00:00,1298.21
11/21/2016 16:00:00,1307.61
11/22/2016 16:00:00,1311.42
11/23/2016 16:00:00,1313.44
11/25/2016 16:00:00,1318.55
11/28/2016 16:00:00,1310.31
11/29/2016 16:00:00,1311.74
11/30/2016 16:00:00,1308.29
12/1/2016 16:00:00,1303.07
12/2/2016 16:00:00,1303.58
12/5/2016 16:00:00,1312.96
12/6/2016 16:00:00,1318.97
12/7/2016 16:00:00,1335.46
12/8/2016 16:00:00,1340.48
12/9/2016 16:00:00,1346.95
12/12/2016 16:00:00,1343.58
12/13/2016 16:00:00,1351.16
12/14/2016 16:00:00,1339.33
12/15/2016 16:00:00,1344.79
12/16/2016 16:00:00,1342.69
12/19/2016 16:00:00,1345.87
12/20/2016 16:00:00,1351.5
12/21/2016 16:00:00,1347.64
12/22/2016 16:00:00,1343.77
12/23/2016 16:00:00,1346.28
12/27/2016 16:00:00,1349.62
12/28/2016 16:00:00,1337.7
12/29/2016 16:00:00,1337.69
12/30/2016 16:00:00,1331.72
1/3/2017 16:00:00,1342.69
1/4/2017 16:00:00,1352.98
1/5/2017 16:00:00,1350.31
1/6/2017 16:00:00,1354.05
1/9/2017 16:00:00,1348.74
1/10/2017 16:00:00,1350.43
1/11/2017 16:00:00,1354.04
1/12/2017 16:00:00,1350.3
1/13/2017 16:00:00,1353.9
1/17/2017 16:00:00,1348.12
1/18/2017 16:00:00,1351.19
1/19/2017 16:00:00,1345.58
1/20/2017 16:00:00,1350.1
1/23/2017 16:00:00,1346.59
1/24/2017 16:00:00,1357.13
1/25/2017 16:00:00,1367.99
1/26/2017 16:00:00,1366.37
1/27/2017 16:00:00,1364.49
1/30/2017 16:00:00,1355.2
1/31/2017 16:00:00,1355.47
2/1/2017 16:00:00,1355.53
2/2/2017 16:00:00,1356.18
2/3/2017 16:00:00,1367.29
2/6/2017 16:00:00,1363.75
2/7/2017 16:00:00,1363.3
2/8/2017 16:00:00,1364.12
2/9/2017 16:00:00,1373.25
2/10/2017 16:00:00,1378.58
2/13/2017 16:00:00,1385.27
2/14/2017 16:00:00,1390.63
2/15/2017 16:00:00,1397.43
2/16/2017 16:00:00,1395.79
2/17/2017 16:00:00,1398.04
2/21/2017 16:00:00,1406.78
2/22/2017 16:00:00,1404.55
2/23/2017 16:00:00,1403.65
2/24/2017 16:00:00,1405.6
2/27/2017 16:00:00,1408.57
2/28/2017 16:00:00,1402.83
3/1/2017 16:00:00,1422.33
3/2/2017 16:00:00,1412.76
3/3/2017 16:00:00,1413.55
3/6/2017 16:00:00,1408.13
3/7/2017 16:00:00,1403.25
3/8/2017 16:00:00,1399.34
3/9/2017 16:00:00,1399.37
3/10/2017 16:00:00,1404.04
3/13/2017 16:00:00,1405.14
3/14/2017 16:00:00,1400.09
3/15/2017 16:00:00,1412.95
3/16/2017 16:00:00,1411.37
3/17/2017 16:00:00,1410.38
3/20/2017 16:00:00,1406.83
3/21/2017 16:00:00,1386.9
3/22/2017 16:00:00,1389.2
3/23/2017 16:00:00,1388.8
3/24/2017 16:00:00,1387.96
3/27/2017 16:00:00,1386.98
3/28/2017 16:00:00,1397.14
3/29/2017 16:00:00,1399.09
3/30/2017 16:00:00,1403.74
3/31/2017 16:00:00,1401.5
4/3/2017 16:00:00,1397.65
4/4/2017 16:00:00,1398.22
4/5/2017 16:00:00,1392.46
4/6/2017 16:00:00,1396.65
4/7/2017 16:00:00,1395.63
4/10/2017 16:00:00,1397.04
4/11/2017 16:00:00,1396.5
4/12/2017 16:00:00,1389.69
4/13/2017 16:00:00,1379.77
4/17/2017 16:00:00,1392.16
4/18/2017 16:00:00,1388.79
4/19/2017 16:00:00,1387.43
4/20/2017 16:00:00,1398.47
4/21/2017 16:00:00,1394.29
4/24/2017 16:00:00,1409.46
4/25/2017 16:00:00,1418.4
4/26/2017 16:00:00,1418.68
4/27/2017 16:00:00,1419.38
4/28/2017 16:00:00,1414.84
5/1/2017 16:00:00,1417.91
5/2/2017 16:00:00,1418.52
5/3/2017 16:00:00,1415.51
5/4/2017 16:00:00,1415.54
5/5/2017 16:00:00,1422.28
5/8/2017 16:00:00,1421.32
5/9/2017 16:00:00,1420.14
5/10/2017 16:00:00,1422.46
5/11/2017 16:00:00,1418.49
5/12/2017 16:00:00,1415.75
5/15/2017 16:00:00,1423.12
5/16/2017 16:00:00,1422.15
5/17/2017 16:00:00,1395.28
5/18/2017 16:00:00,1400.34
5/19/2017 16:00:00,1409.9
5/22/2017 16:00:00,1417.54
5/23/2017 16:00:00,1420.06
5/24/2017 16:00:00,1423.58
5/25/2017 16:00:00,1429.15
5/26/2017 16:00:00,1429.38
5/30/2017 16:00:00,1426.51
5/31/2017 16:00:00,1426.1
6/1/2017 16:00:00,1439.05
6/2/2017 16:00:00,1444.53
6/5/2017 16:00:00,1441.78
6/6/2017 16:00:00,1437.82
6/7/2017 16:00:00,1439.79
6/8/2017 16:00:00,1441.95
6/9/2017 16:00:00,1441.25
6/12/2017 16:00:00,1439.97
6/13/2017 16:00:00,1446.99
6/14/2017 16:00:00,1444.74
6/15/2017 16:00:00,1440.94
6/16/2017 16:00:00,1440.85
6/19/2017 16:00:00,1452.82
6/20/2017 16:00:00,1442.33
6/21/2017 16:00:00,1440.99
6/22/2017 16:00:00,1441.09
6/23/2017 16:00:00,1444.55
6/26/2017 16:00:00,1445.52
6/27/2017 16:00:00,1433.44
6/28/2017 16:00:00,1446.97
6/29/2017 16:00:00,1434.75
6/30/2017 16:00:00,1436.82
7/3/2017 16:00:00,1441
7/5/2017 16:00:00,1441.8
7/6/2017 16:00:00,1427.16
7/7/2017 16:00:00,1437.11
7/10/2017 16:00:00,1437.43
7/11/2017 16:00:00,1437.24
7/12/2017 16:00:00,1447.81
7/13/2017 16:00:00,1450.36
7/14/2017 16:00:00,1456.73
7/17/2017 16:00:00,1456.97
7/18/2017 16:00:00,1457.24
7/19/2017 16:00:00,1466.02
7/20/2017 16:00:00,1465.78
7/21/2017 16:00:00,1464.69
7/24/2017 16:00:00,1463.99
7/25/2017 16:00:00,1469.21
7/26/2017 16:00:00,1468.56
7/27/2017 16:00:00,1465.88
7/28/2017 16:00:00,1463.64
7/31/2017 16:00:00,1462.32
8/1/2017 16:00:00,1465.85
8/2/2017 16:00:00,1464.49
8/3/2017 16:00:00,1461.1
8/4/2017 16:00:00,1464.47
8/7/2017 16:00:00,1466.68
8/8/2017 16:00:00,1462.98
8/9/2017 16:00:00,1460.86
8/10/2017 16:00:00,1439.16
8/11/2017 16:00:00,1441.34
