Date,Close
10/24/2013 16:00:00,25.34
10/25/2013 16:00:00,25.36
10/28/2013 16:00:00,25.69
10/29/2013 16:00:00,25.93
10/30/2013 16:00:00,25.71
10/31/2013 16:00:00,25.59
11/1/2013 16:00:00,25.66
11/4/2013 16:00:00,25.71
11/5/2013 16:00:00,25.75
11/6/2013 16:00:00,26.01
11/7/2013 16:00:00,25.62
11/8/2013 16:00:00,25.65
11/11/2013 16:00:00,25.69
11/12/2013 16:00:00,25.73
11/13/2013 16:00:00,25.94
11/14/2013 16:00:00,26.12
11/15/2013 16:00:00,26.15
11/18/2013 16:00:00,26.07
11/19/2013 16:00:00,25.97
11/20/2013 16:00:00,25.86
11/21/2013 16:00:00,25.94
11/22/2013 16:00:00,26.08
11/25/2013 16:00:00,26.04
11/26/2013 16:00:00,26
11/27/2013 16:00:00,26.03
11/29/2013 16:00:00,25.98
12/2/2013 16:00:00,25.87
12/3/2013 16:00:00,25.99
12/4/2013 16:00:00,25.94
12/5/2013 16:00:00,25.68
12/6/2013 16:00:00,26.05
12/9/2013 16:00:00,26.11
12/10/2013 16:00:00,25.9
12/11/2013 16:00:00,25.93
12/12/2013 16:00:00,25.6
12/13/2013 16:00:00,25.56
12/16/2013 16:00:00,25.55
12/17/2013 16:00:00,25.46
12/18/2013 16:00:00,25.84
12/19/2013 16:00:00,25.81
12/20/2013 16:00:00,25.79
12/23/2013 16:00:00,25.8
12/24/2013 16:00:00,25.83
12/26/2013 16:00:00,25.93
12/27/2013 16:00:00,26
12/30/2013 16:00:00,26.06
12/31/2013 16:00:00,26.05
1/2/2014 16:00:00,25.81
1/3/2014 16:00:00,25.75
1/6/2014 16:00:00,25.66
1/7/2014 16:00:00,25.8
1/8/2014 16:00:00,25.61
1/9/2014 16:00:00,25.73
1/10/2014 16:00:00,25.75
1/13/2014 16:00:00,25.58
1/14/2014 16:00:00,25.71
1/15/2014 16:00:00,25.7
1/16/2014 16:00:00,25.67
1/17/2014 16:00:00,25.49
1/21/2014 16:00:00,25.55
1/22/2014 16:00:00,25.6
1/23/2014 16:00:00,25.33
1/24/2014 16:00:00,25.12
1/27/2014 16:00:00,25.03
1/28/2014 16:00:00,25.18
1/29/2014 16:00:00,24.72
1/30/2014 16:00:00,24.8
1/31/2014 16:00:00,24.68
2/3/2014 16:00:00,24.12
2/4/2014 16:00:00,24.3
2/5/2014 16:00:00,24.29
2/6/2014 16:00:00,24.56
2/7/2014 16:00:00,24.79
2/10/2014 16:00:00,24.89
2/11/2014 16:00:00,25.18
2/12/2014 16:00:00,25.06
2/13/2014 16:00:00,25.18
2/14/2014 16:00:00,25.33
2/18/2014 16:00:00,25.21
2/19/2014 16:00:00,25.11
2/20/2014 16:00:00,25.26
2/21/2014 16:00:00,25.24
2/24/2014 16:00:00,25.33
2/25/2014 16:00:00,25.36
2/26/2014 16:00:00,25.36
2/27/2014 16:00:00,25.46
2/28/2014 16:00:00,25.6
3/3/2014 16:00:00,25.47
3/4/2014 16:00:00,25.86
3/5/2014 16:00:00,25.8
3/6/2014 16:00:00,25.78
3/7/2014 16:00:00,25.8
3/10/2014 16:00:00,25.85
3/11/2014 16:00:00,25.84
3/12/2014 16:00:00,25.86
3/13/2014 16:00:00,25.75
3/14/2014 16:00:00,25.77
3/17/2014 16:00:00,25.94
3/18/2014 16:00:00,26.02
3/19/2014 16:00:00,25.78
3/20/2014 16:00:00,25.87
3/21/2014 16:00:00,25.73
3/24/2014 16:00:00,25.75
3/25/2014 16:00:00,25.85
3/26/2014 16:00:00,25.86
3/27/2014 16:00:00,25.81
3/28/2014 16:00:00,25.86
3/31/2014 16:00:00,26.04
4/1/2014 16:00:00,26.03
4/2/2014 16:00:00,26.07
4/3/2014 16:00:00,26.1
4/4/2014 16:00:00,25.98
4/7/2014 16:00:00,26.01
4/8/2014 16:00:00,26.13
4/9/2014 16:00:00,26.24
4/10/2014 16:00:00,26.02
4/11/2014 16:00:00,25.86
4/14/2014 16:00:00,26
4/15/2014 16:00:00,26.14
4/16/2014 16:00:00,26.39
4/17/2014 16:00:00,26.39
4/21/2014 16:00:00,26.43
4/22/2014 16:00:00,26.42
4/23/2014 16:00:00,26.38
4/24/2014 16:00:00,26.46
4/25/2014 16:00:00,26.5
4/28/2014 16:00:00,26.79
4/29/2014 16:00:00,26.71
4/30/2014 16:00:00,26.76
5/1/2014 16:00:00,26.72
5/2/2014 16:00:00,26.75
5/5/2014 16:00:00,26.71
5/6/2014 16:00:00,26.55
5/7/2014 16:00:00,26.8
5/8/2014 16:00:00,26.81
5/9/2014 16:00:00,26.93
5/12/2014 16:00:00,26.97
5/13/2014 16:00:00,27.03
5/14/2014 16:00:00,26.85
5/15/2014 16:00:00,26.62
5/16/2014 16:00:00,26.77
5/19/2014 16:00:00,26.74
5/20/2014 16:00:00,26.62
5/21/2014 16:00:00,26.77
5/22/2014 16:00:00,26.75
5/23/2014 16:00:00,26.82
5/27/2014 16:00:00,26.9
5/28/2014 16:00:00,26.87
5/29/2014 16:00:00,27.12
5/30/2014 16:00:00,27.31
6/2/2014 16:00:00,27.25
6/3/2014 16:00:00,27.15
6/4/2014 16:00:00,27.26
6/5/2014 16:00:00,27.36
6/6/2014 16:00:00,27.4
6/9/2014 16:00:00,27.39
6/10/2014 16:00:00,27.38
6/11/2014 16:00:00,27.31
6/12/2014 16:00:00,27.13
6/13/2014 16:00:00,27.09
6/16/2014 16:00:00,27.2
6/17/2014 16:00:00,27.23
6/18/2014 16:00:00,27.53
6/19/2014 16:00:00,27.7
6/20/2014 16:00:00,27.44
6/23/2014 16:00:00,27.3
6/24/2014 16:00:00,27.21
6/25/2014 16:00:00,27.18
6/26/2014 16:00:00,27.08
6/27/2014 16:00:00,27.1
6/30/2014 16:00:00,27.08
7/1/2014 16:00:00,27.2
7/2/2014 16:00:00,27.22
7/3/2014 16:00:00,27.37
7/7/2014 16:00:00,27.4
7/8/2014 16:00:00,27.34
7/9/2014 16:00:00,27.42
7/10/2014 16:00:00,27.4
7/11/2014 16:00:00,27.43
7/14/2014 16:00:00,27.53
7/15/2014 16:00:00,27.32
7/16/2014 16:00:00,27.29
7/17/2014 16:00:00,27.11
7/18/2014 16:00:00,27.37
7/21/2014 16:00:00,27.25
7/22/2014 16:00:00,27.23
7/23/2014 16:00:00,27.19
