Date,Close
9/27/2010 16:00:00,15.73
9/28/2010 16:00:00,15.91
9/29/2010 16:00:00,15.82
9/30/2010 16:00:00,15.8
10/1/2010 16:00:00,15.8
10/4/2010 16:00:00,15.59
10/5/2010 16:00:00,15.82
10/6/2010 16:00:00,15.82
10/7/2010 16:00:00,15.71
10/8/2010 16:00:00,15.91
10/11/2010 16:00:00,15.82
10/12/2010 16:00:00,15.84
10/13/2010 16:00:00,15.92
10/14/2010 16:00:00,15.75
10/15/2010 16:00:00,15.61
10/18/2010 16:00:00,15.54
10/19/2010 16:00:00,15.41
10/20/2010 16:00:00,15.5
10/21/2010 16:00:00,15.7
10/22/2010 16:00:00,15.66
10/25/2010 16:00:00,15.75
10/26/2010 16:00:00,15.67
10/27/2010 16:00:00,15.56
10/28/2010 16:00:00,15.45
10/29/2010 16:00:00,15.5
11/1/2010 16:00:00,15.52
11/2/2010 16:00:00,15.93
11/3/2010 16:00:00,15.87
11/4/2010 16:00:00,16.53
11/5/2010 16:00:00,16.66
11/8/2010 16:00:00,16.63
11/9/2010 16:00:00,16.26
11/10/2010 16:00:00,16.49
11/11/2010 16:00:00,16.55
11/12/2010 16:00:00,16.17
11/15/2010 16:00:00,15.89
11/16/2010 16:00:00,15.61
11/17/2010 16:00:00,15.6
11/18/2010 16:00:00,15.55
11/19/2010 16:00:00,15.56
11/22/2010 16:00:00,15.6
11/23/2010 16:00:00,15.4
11/24/2010 16:00:00,15.78
11/26/2010 16:00:00,15.61
11/29/2010 16:00:00,15.58
11/30/2010 16:00:00,15.64
12/1/2010 16:00:00,16.2
12/2/2010 16:00:00,16.65
12/3/2010 16:00:00,16.8
12/6/2010 16:00:00,16.89
12/7/2010 16:00:00,16.93
12/8/2010 16:00:00,16.96
12/9/2010 16:00:00,17.02
12/10/2010 16:00:00,17.15
12/13/2010 16:00:00,17.23
12/14/2010 16:00:00,17.13
12/15/2010 16:00:00,17.02
12/16/2010 16:00:00,17.25
12/17/2010 16:00:00,17.11
12/20/2010 16:00:00,17.36
12/21/2010 16:00:00,17.56
12/22/2010 16:00:00,17.65
12/23/2010 16:00:00,17.46
12/27/2010 16:00:00,17.61
12/28/2010 16:00:00,17.43
12/29/2010 16:00:00,17.42
12/30/2010 16:00:00,17.43
12/31/2010 16:00:00,17.39
1/3/2011 16:00:00,17.65
1/4/2011 16:00:00,17.33
1/5/2011 16:00:00,17.57
1/6/2011 16:00:00,17.69
1/7/2011 16:00:00,17.77
1/10/2011 16:00:00,17.71
1/11/2011 16:00:00,17.94
1/12/2011 16:00:00,18.13
1/13/2011 16:00:00,18.02
1/14/2011 16:00:00,18.37
1/18/2011 16:00:00,18.32
1/19/2011 16:00:00,17.88
1/20/2011 16:00:00,17.86
1/21/2011 16:00:00,17.66
1/24/2011 16:00:00,17.93
1/25/2011 16:00:00,17.96
1/26/2011 16:00:00,18.31
1/27/2011 16:00:00,18.33
1/28/2011 16:00:00,17.81
1/31/2011 16:00:00,17.69
2/1/2011 16:00:00,18
2/2/2011 16:00:00,17.76
2/3/2011 16:00:00,17.68
2/4/2011 16:00:00,17.74
2/7/2011 16:00:00,18.02
2/8/2011 16:00:00,18.36
2/9/2011 16:00:00,18.48
2/10/2011 16:00:00,18.42
2/11/2011 16:00:00,18.47
2/14/2011 16:00:00,18.35
2/15/2011 16:00:00,18.12
2/16/2011 16:00:00,18.46
2/17/2011 16:00:00,18.73
2/18/2011 16:00:00,18.68
2/22/2011 16:00:00,17.9
2/23/2011 16:00:00,17.6
2/24/2011 16:00:00,17.57
2/25/2011 16:00:00,17.9
2/28/2011 16:00:00,17.85
3/1/2011 16:00:00,17.33
3/2/2011 16:00:00,17.54
3/3/2011 16:00:00,17.9
3/4/2011 16:00:00,17.74
3/7/2011 16:00:00,17.51
3/8/2011 16:00:00,18.13
3/9/2011 16:00:00,18.25
3/10/2011 16:00:00,17.75
3/11/2011 16:00:00,17.87
3/14/2011 16:00:00,17.6
3/15/2011 16:00:00,17.94
3/16/2011 16:00:00,17.54
3/17/2011 16:00:00,17.6
3/18/2011 16:00:00,17.78
3/21/2011 16:00:00,18.05
3/22/2011 16:00:00,17.89
3/23/2011 16:00:00,17.99
3/24/2011 16:00:00,18.13
3/25/2011 16:00:00,18.25
3/28/2011 16:00:00,18.14
3/29/2011 16:00:00,18.16
3/30/2011 16:00:00,18.23
3/31/2011 16:00:00,18.21
4/1/2011 16:00:00,18.35
4/4/2011 16:00:00,18.22
4/5/2011 16:00:00,18.27
4/6/2011 16:00:00,18.39
4/7/2011 16:00:00,18.61
4/8/2011 16:00:00,18.49
4/11/2011 16:00:00,18.44
4/12/2011 16:00:00,18.33
4/13/2011 16:00:00,18.32
4/14/2011 16:00:00,18.34
4/15/2011 16:00:00,18.53
4/18/2011 16:00:00,18.42
4/19/2011 16:00:00,18.61
4/20/2011 16:00:00,18.82
4/21/2011 16:00:00,18.82
4/25/2011 16:00:00,18.79
4/26/2011 16:00:00,18.91
4/27/2011 16:00:00,19
4/28/2011 16:00:00,19.05
4/29/2011 16:00:00,19.05
5/2/2011 16:00:00,18.88
5/3/2011 16:00:00,18.69
5/4/2011 16:00:00,18.58
5/5/2011 16:00:00,18.7
5/6/2011 16:00:00,18.72
5/9/2011 16:00:00,18.72
5/10/2011 16:00:00,18.93
5/11/2011 16:00:00,18.63
5/12/2011 16:00:00,18.75
5/13/2011 16:00:00,18.56
5/16/2011 16:00:00,18.36
5/17/2011 16:00:00,18.24
5/18/2011 16:00:00,18.51
5/19/2011 16:00:00,18.53
5/20/2011 16:00:00,18.43
5/23/2011 16:00:00,18.2
5/24/2011 16:00:00,18.12
5/25/2011 16:00:00,18.32
5/26/2011 16:00:00,18.53
5/27/2011 16:00:00,18.7
5/31/2011 16:00:00,18.9
6/1/2011 16:00:00,18.41
6/2/2011 16:00:00,18.22
6/3/2011 16:00:00,17.9
6/6/2011 16:00:00,17.55
6/7/2011 16:00:00,17.47
6/8/2011 16:00:00,17.2
6/9/2011 16:00:00,17.4
6/10/2011 16:00:00,17.07
6/13/2011 16:00:00,17.17
6/14/2011 16:00:00,17.59
6/15/2011 16:00:00,17.2
6/16/2011 16:00:00,17.29
6/17/2011 16:00:00,17.43
6/20/2011 16:00:00,17.68
6/21/2011 16:00:00,18.01
6/22/2011 16:00:00,17.89
6/23/2011 16:00:00,18.1
6/24/2011 16:00:00,17.89
6/27/2011 16:00:00,17.92
6/28/2011 16:00:00,18.14
6/29/2011 16:00:00,18.01
6/30/2011 16:00:00,18.06
7/1/2011 16:00:00,18.45
7/5/2011 16:00:00,18.39
7/6/2011 16:00:00,18.35
7/7/2011 16:00:00,18.51
7/8/2011 16:00:00,18.3
7/11/2011 16:00:00,17.83
7/12/2011 16:00:00,17.77
7/13/2011 16:00:00,17.83
7/14/2011 16:00:00,17.68
7/15/2011 16:00:00,17.58
7/18/2011 16:00:00,17.31
7/19/2011 16:00:00,17.77
7/20/2011 16:00:00,17.74
7/21/2011 16:00:00,17.86
7/22/2011 16:00:00,17.7
7/25/2011 16:00:00,17.5
7/26/2011 16:00:00,17.27
7/27/2011 16:00:00,16.85
7/28/2011 16:00:00,16.72
7/29/2011 16:00:00,16.78
8/1/2011 16:00:00,16.58
8/2/2011 16:00:00,15.85
8/3/2011 16:00:00,15.88
8/4/2011 16:00:00,14.96
8/5/2011 16:00:00,14.84
8/8/2011 16:00:00,13.57
8/9/2011 16:00:00,14.13
8/10/2011 16:00:00,13.4
8/11/2011 16:00:00,14.03
8/12/2011 16:00:00,14.26
8/15/2011 16:00:00,14.67
8/16/2011 16:00:00,14.54
8/17/2011 16:00:00,14.33
8/18/2011 16:00:00,13.47
8/19/2011 16:00:00,13.18
8/22/2011 16:00:00,13.17
8/23/2011 16:00:00,13.49
